ID,ra,dec,pmRA,pmDEC,Tmag,objType,typeSrc,version,e_pmRA,e_pmDEC,plx,e_plx,Vmag,e_Vmag,Jmag,e_Jmag,Hmag,e_Hmag,Kmag,e_Kmag,Teff,e_Teff,logg,e_logg,MH,e_MH,rad,e_rad,mass,e_mass,rho,e_rho,lumclass,lum,e_lum,d,e_d,ebv,contratio,duplicate_id,gaiabp,e_gaiabp,gaiarp,e_gaiarp,e_RA,e_Dec,dstArcSec,moca_aid,moca_mtid,designation,age,eage,sep,n_sectors
359763500,209.591695201483,-42.5461817864388,-20.8385,-16.9031,10.0327,STAR,tmgaia2,20190415,0.0864489,0.0722541,2.50802,0.0401674,10.471,0.008,9.433,0.026,9.123,0.022,9.056,0.019,5912.0,132.456,3.59104,0.081873,nan,nan,2.75567,0.138346,1.08,0.133658,0.0516108,0.0117995,DWARF,8.357724,0.4127855,394.328,6.295,0.0466662,0.497610956,,10.8244,0.000984,9.98486,0.001358,1.43853892523562,1.12035984444495,0.0,UCL,CM,TYC 7798-686-1,16.0,2.0,0.00011925201719796833,2.0
359766629,185.150785307679,-73.8841190741554,-40.6208,-9.3261,12.068,STAR,tmgaia2,20190415,0.0693658,0.0503583,10.0067,0.0348633,14.212,0.069,10.413,0.023,9.709,0.025,9.476,0.018,3531.0,119.326,4.28743,0.183779,nan,nan,0.824024,0.110201,0.48,0.0968257,0.857869,0.455,DWARF,0.09509679,0.0161437,99.6467,0.3488,0.0,0.420737267,,14.4846,0.003511,11.9985,0.00218,1.34567608240762,0.781036019192728,0.0,LCC,HM,2MASS J12203619-7353027,15.0,3.0,0.00018526526127260676,8.0
359766954,184.932095818922,-74.0659034463931,-40.3234,-9.25588,11.1805,STAR,tmgaia2,20190415,0.0434886,0.0388901,9.86489,0.0267349,13.104,0.069,9.746,0.026,9.048,0.026,8.858,0.023,3854.0,129.561,4.15689,0.133923,nan,nan,1.06174,0.121387,0.59,0.0863769,0.492949,0.202827,DWARF,0.224065468,0.02590705,101.074,0.2755,0.0543162,1.18310833,,13.2013,0.006866,11.1213,0.003844,0.844725864195785,0.603163476161983,0.0,LCC,HM,2MASS J12194369-7403572,15.0,3.0,0.00018391125517243365,10.0
359767082,185.090716756393,-74.1276606089855,-36.0727,-3.16462,10.9506,STAR,tmgaia2,20190415,3.45316,3.45307,nan,nan,12.567,0.057,9.26,0.023,8.607,0.026,8.367,0.022,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,GIANT,nan,nan,nan,nan,nan,nan,,13.0813,0.008085,10.87,0.004667,67.0958359405227,53.5268058966916,0.0,LCC,HM,RX J1220.4-7407,15.0,3.0,0.0001623846435602786,6.0
359767456,184.97334268386,-74.3359307134487,-39.8945,-9.05392,11.9826,STAR,tmgaia2,20190415,0.0636821,0.0547606,9.8188,0.0355043,14.278,0.067,10.438,0.026,9.775,0.025,9.545,0.021,3382.0,157.0,4.56556,0.0125284,nan,nan,0.705365,0.0208749,0.667294,0.0202518,1.90141,0.111297,DWARF,0.0586431026,0.01443832,101.548,0.369,0.0537078,0.1218054,,14.6421,0.006303,12.0476,0.00332,1.23906280311783,0.849310139955953,0.0,LCC,HM,Gaia DR2 5841316570956614656,15.0,3.0,0.0001818405387143244,10.0
359830202,209.462800808685,-44.5300678922772,-25.6488,-21.0238,10.8395,STAR,tmgaia2,20190415,0.259406,0.347647,6.61452,0.202809,12.038,0.069,9.533,0.024,8.922,0.022,8.797,0.019,4246.0,123.0,nan,nan,nan,nan,1.41384,nan,nan,nan,nan,nan,GIANT,nan,nan,150.786,4.654,0.0220708,nan,,12.3646,0.010135,10.7811,0.007165,4.34783788802617,5.39143671683021,0.0,UCL,CM,2MASS J13575106-4431482,16.0,2.0,0.00014775102282031544,2.0
359834490,209.492131470616,-46.7399673606354,-34.9651,-25.8999,12.859,STAR,tmgaia2,20190415,0.135411,0.107469,9.88571,0.0812135,15.817,0.034,11.157,0.024,10.507,0.022,10.298,0.021,3274.0,157.0,4.68408,0.0102023,nan,nan,0.561451,0.0169271,0.555439,0.0204444,3.13835,0.168568,DWARF,0.0326312073,0.008273971,100.873,0.833,0.0216182,0.196069151,,15.7498,0.010158,12.9403,0.003105,2.28779565255024,1.6666389973372,0.0,LCC,HM,Gaia DR2 6095194836601599872,15.0,3.0,0.00019342546760055222,2.0
359892714,185.702655314764,-74.1723406953659,-42.5731,-9.26642,14.5253,STAR,tmgaia2,20190415,0.153032,0.132213,10.6048,0.0888271,nan,nan,12.255,0.024,11.686,0.025,11.293,0.021,2842.0,157.0,4.84217,0.00265473,nan,nan,0.383258,0.0117062,0.372464,0.0204627,6.61623,0.242619,DWARF,0.008633233,0.00245234952,94.0525,0.79175,0.0,0.0638094,,18.6876,0.030232,14.6976,0.006389,2.97447849467648,2.05053905996877,0.0,LCC,HM,2MASS J12224862-7410203,15.0,3.0,0.00019367238919986134,10.0
359922196,222.400916180275,-78.6402598166982,-7.73687,-17.2417,16.8274,STAR,tmgaia2,20190415,0.235643,0.262386,5.21957,0.147275,nan,nan,15.049,0.044,14.511,0.076,14.289,0.07,3179.0,160.0,5.02943,0.0091931,nan,nan,0.220395,0.0103143,0.189569,0.0216739,17.7077,0.453033,DWARF,0.004469514,0.00132876274,190.802,5.4095,0.0426064,nan,,19.9292,0.079828,16.9217,0.006625,4.72307839207411,4.06878344156175,0.0,CHA,HM,Gaia DR2 5785591947269869568,5.0,1.0,8.399403956751692e-05,1.0
359986604,223.914359761669,-78.8830605708388,-5.9359,-16.5426,7.3364,STAR,tmgaia2,20190415,0.0692256,0.0784461,6.57408,0.0447473,7.36,0.03,7.241,0.019,7.256,0.038,7.207,0.024,9497.0,188.37,4.25159,0.0620745,nan,nan,1.92817,0.0500201,2.42,0.321431,0.337582,0.053124,DWARF,27.2478027,1.72506,151.458,1.0345,0.0323962,0.00312753976,,7.3837,0.00135,7.31459,0.002185,1.38990460016144,1.21655664606239,0.0,CHA,HM,Gaia DR2 5773573151306424576,5.0,1.0,7.814164728229652e-05,2.0
359997243,186.216326148603,-72.6038978400046,-40.4574,-10.4503,6.6213,STAR,tmgaia2,20190415,0.0650962,0.0510686,10.0875,0.0359559,6.61,0.03,6.581,0.024,6.65,0.038,6.618,0.024,9839.0,139.721,4.40675,0.0661528,nan,nan,1.64247,0.0422538,2.51,0.340615,0.566476,0.0942152,DWARF,22.7768288,0.982352,98.8509,0.354,0.0,0.0391438343,,6.60498,0.001447,6.6108,0.004668,1.25247312774422,0.792033396051145,0.0,LCC,HM,HD 107947,15.0,3.0,0.00018576710701380744,8.0
360121399,141.661986314141,-60.6764564834168,-14.5974,17.0637,8.915,STAR,tmgaia2,20190415,0.0564176,0.0485241,5.03749,0.0296752,9.33,0.03,8.477,0.026,8.321,0.033,8.277,0.034,6776.0,137.094,4.06541,0.0859739,nan,nan,1.84933,0.0819196,1.45,0.238914,0.229257,0.0516173,DWARF,6.49558735,0.311247,197.388,1.165,0.0433832,0.0438198261,,9.45901,0.001184,8.87556,0.001324,1.01357513060422,0.752638817477512,0.0,SIC2602,CM,HD 81991,52.5,2.95,9.985154371635197e-05,2.0
360156606,186.767938463735,-72.451804266417,-40.2658,-10.6417,13.802,STAR,tmgaia2,20190415,0.0972411,0.0807572,9.9079,0.0557776,16.999,1.133,11.89,0.024,11.312,0.022,11.034,0.021,3055.0,157.0,4.78929,0.00584927,nan,nan,0.44128,0.013263,0.437175,0.0203843,5.0876,0.221609,DWARF,0.0152815729,0.004085654,100.641,0.5695,0.0680657,0.122833915,,17.1985,0.009146,13.9194,0.002421,1.86909486785171,1.25252861386317,0.0,LCC,HM,TOI-1227.01,15.0,3.0,8.149099943611019e-11,13.0
360205899,142.097358103808,-64.2485953946552,-30.645,20.2727,12.6942,STAR,tmgaia2,20190415,0.0733531,0.0604137,11.2383,0.0377009,14.794,0.961,10.995,0.024,10.368,0.022,10.134,0.023,3291.0,157.0,4.70105,0.00952243,nan,nan,0.541772,0.0161908,0.537794,0.0203519,3.38194,0.17544,DWARF,0.0310198255,0.007817456,88.754,0.2992,0.0,0.446883172,,15.5487,0.003988,12.7729,0.001655,1.34295755849045,0.937043170865865,0.0,CAR,CM,2MASS J09282336-6414548,45.0,9.0,0.00016332432120272724,7.0
360259773,187.573709846001,-72.985237789422,-39.4235,-10.9734,6.8396,STAR,tmgaia2,20190415,0.0402402,0.0382906,9.76142,0.024172,7.08,0.03,6.551,0.021,6.462,0.031,6.391,0.02,7731.0,131.133,4.06674,0.0783985,nan,nan,2.06871,0.0569849,1.82,0.304369,0.205575,0.0405915,DWARF,13.7732944,0.4927315,102.142,0.2545,0.0457253,0.006379489,,7.16868,0.001895,6.81357,0.001891,0.776119208197717,0.59384029498337,0.0,LCC,HM,HD 108735,15.0,3.0,0.000181913500610345,6.0
360261300,187.605699489497,-72.4316106178742,-38.0241,-10.909,13.6234,STAR,tmgaia2,20190415,0.0801103,0.0794936,9.33965,0.0538426,16.936,1.133,11.713,0.023,11.15,0.022,10.837,0.019,3074.0,157.0,4.74468,0.00788884,nan,nan,0.491695,0.0146738,0.489788,0.0203339,4.12022,0.19801,DWARF,0.0194492,0.005166302,106.746,0.618,0.066209,0.053052295,,16.9734,0.007292,13.7374,0.002379,1.539671963128,1.23283508015321,0.0,LCC,HM,Gaia DR2 5842105814153598464,15.0,3.0,0.00017581920754274353,6.0
360263464,188.11674760289,-72.1329943242149,-53.6979,-4.64766,3.99,STAR,tmgaia2,20190415,0.696706,0.614822,9.79559,0.382678,3.84,0.03,4.325,0.268,4.293,0.23,4.254,0.015,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,,nan,nan,102.085,4.0295,0.0525853,nan,,3.7616,3.7616,3.96103,0.004922,13.3643933085097,9.53544243105322,0.0,LCC,CM,HD 109026,15.0,3.0,0.00011895558795070695,8.0
360339486,188.200382027181,-76.9066486994627,-47.1524,-7.57678,11.71,STAR,tmgaia2,20190415,3.54358,3.54322,nan,nan,14.096,0.022,9.882,0.022,9.256,0.024,8.957,0.021,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,GIANT,nan,nan,nan,nan,nan,nan,,14.3104,0.004712,11.6387,0.003093,70.163378541924,54.9245064149164,0.0,LCC,CM,UCAC2 593305,15.0,3.0,0.0002066653822032555,4.0
360559656,189.464595281724,-73.3639257273039,-20.7432,-8.81653,9.3594,STAR,tmgaia2,20190415,0.0592105,0.0507117,3.80761,0.0312594,9.492,0.003,9.096,0.026,8.998,0.027,8.944,0.021,8175.0,139.401,4.33045,0.0692405,nan,nan,1.60075,0.0489146,2.0,0.292096,0.487598,0.0860353,DWARF,10.3107643,0.5576865,260.677,2.1405,0.0799903,0.0312678143,,9.62997,0.001534,9.32034,0.001117,1.14476402018843,0.786471770586133,0.0,CMUSC,HM,Gaia DR2 5841760533139336448,32.0,1.0,0.00010021276444969824,2.0
360624599,189.723663161223,-72.302796694718,-26.89,3.03212,9.7722,STAR,tmgaia2,20190415,0.0430454,0.0441589,3.4604,0.0249159,10.126,0.004,9.285,0.024,9.117,0.025,9.02,0.021,6722.0,132.23,4.03485,0.0848224,nan,nan,1.90229,0.079603,1.43,0.234663,0.207734,0.0462946,DWARF,6.65643358,0.335898,286.608,2.062,0.0836259,0.09778316,,10.3783,0.001312,9.72747,0.000519,0.826649966477525,0.684856685956873,0.0,LCC,CM,TYC 9236-37-1,15.0,3.0,0.00012032929029710838,2.0
360631514,189.838649261889,-75.0442178254175,-38.2141,-12.3679,9.3525,STAR,tmgaia2,20190415,0.0444102,0.0417002,9.64561,0.0268557,10.288,0.006,8.434,0.021,7.953,0.033,7.777,0.021,4858.0,123.12,4.02578,0.0883027,nan,nan,1.42875,0.0946933,0.79,0.0926228,0.27087,0.068595,DWARF,1.02431929,0.03986855,103.365,0.289,0.0387356,0.02201447,,10.5313,0.006109,9.30724,0.004528,0.868244463773704,0.646729579987985,0.0,LCC,HM,CD-74 712,15.0,3.0,0.00017855382065326198,8.0
360632151,189.810720426721,-75.370590129902,-27.1781,-9.0183,6.4652,STAR,tmgaia2,20190415,0.0572277,0.0506079,4.69558,0.030849,6.46,0.03,6.169,0.026,6.169,0.033,6.102,0.024,11402.0,104.473,3.8502,0.0634969,nan,nan,3.40797,0.086068,3.0,0.40331,0.0757942,0.0117778,DWARF,176.851654,8.84772,211.675,1.3925,0.0784761,0.110311531,,6.56887,0.005222,6.40191,0.005581,1.12130870971389,0.784861833703196,0.0,CMUSC,HM,Gaia DR2 5837600152935767680,32.0,1.0,0.00012734035329169192,2.0
360709162,142.936434123578,-65.2479284590849,-13.0436,16.1498,9.4558,STAR,tmgaia2,20190415,0.0453505,0.0426417,7.1288,0.0241296,10.088,0.005,8.795,0.029,8.465,0.04,8.363,0.026,5814.0,130.583,4.22841,0.0774722,nan,nan,1.30443,0.0643367,1.05,0.13104,0.473069,0.0996474,DWARF,1.75161183,0.06430905,139.711,0.4745,0.0415815,0.198184162,,10.2789,0.004463,9.41619,0.003074,0.834854121795138,0.661367627496793,0.0,SIC2602,HM,Gaia DR2 5247811842235299072,52.5,2.95,9.23105770932863e-05,8.0
360779428,142.993352278994,-62.157155057573,-34.699,19.3727,11.5834,STAR,tmgaia2,20190415,0.0719997,0.0635908,12.7478,0.0349375,14.103,0.03,9.955,0.022,9.334,0.022,9.106,0.023,3334.0,157.0,4.58518,0.0122379,nan,nan,0.680295,0.0202057,0.649387,0.0202812,2.06258,0.119567,DWARF,0.05151713,0.0128349764,78.2682,0.21565,0.0,0.3084015,,14.3456,0.002716,11.6561,0.000992,1.30344862293555,0.986140586883812,0.0,CAR,HM,2MASS J09315840-6209258,45.0,9.0,0.0001766660631117806,5.0
361039332,191.730644132675,-73.6542550991221,-20.9399,-11.0639,8.5977,STAR,tmgaia2,20190415,0.0623555,0.0525735,5.9303,0.0368427,8.912,0.002,8.275,0.023,8.2,0.038,8.114,0.021,7317.0,130.88,4.2297,0.0866193,nan,nan,1.63772,0.0604347,1.66,0.292002,0.377914,0.083901,DWARF,6.92634344,0.3154845,167.817,1.0455,0.0513126,0.014253377,,9.01487,0.001562,8.55881,0.00151,1.20789855925471,0.815359287900811,0.0,CHA,HM,Gaia DR2 5838703650295691520,5.0,1.0,0.0001052965655061956,2.0
361112047,191.977759793818,-75.4255098395271,-38.3802,-13.5576,13.8103,STAR,tmgaia2,20190415,0.119279,0.0931816,9.76859,0.0717717,17.143,1.133,11.891,0.022,11.323,0.024,11.011,0.025,3010.0,157.0,4.78207,0.00652359,nan,nan,0.449376,0.0137445,0.445886,0.0205717,4.91354,0.224292,DWARF,0.0149341477,0.004055692,102.076,0.7535,0.0476442,0.107116662,,17.3225,0.014052,13.936,0.002252,2.33779890608563,1.44539737629194,0.0,LCC,HM,Gaia DR2 5837552805215620224,15.0,3.0,0.00018089975054971409,8.0
361220479,143.974373114243,-64.5533648499372,-12.3307,15.6981,7.3708,STAR,tmgaia2,20190415,0.100672,0.106401,6.73363,0.0487622,7.339,0.002,7.311,0.023,7.346,0.042,7.35,0.026,10599.0,263.806,4.41578,0.067338,nan,nan,1.69831,0.0459598,2.74,0.375551,0.559372,0.0941945,DWARF,32.79348,2.627415,147.886,1.0745,0.0422586,0.01424666,,7.34157,0.002042,7.35197,0.00292,1.84622871716749,1.64994837333179,0.0,SIC2602,HM,HD 83477,52.5,2.95,8.880436046797341e-05,2.0
361225005,144.034310508753,-63.1328231554489,-15.639,15.8878,13.4143,STAR,tmgaia2,20190415,0.0634668,0.067678,7.75467,0.0353049,15.863,0.309,11.811,0.023,11.163,0.022,10.935,0.019,3354.0,157.0,4.70072,0.00941395,nan,nan,0.542153,0.0160906,0.538142,0.0202779,3.377,0.173639,DWARF,0.0335112549,0.008309232,128.479,0.587,0.0339853,0.03963303,,16.1316,0.004126,13.4827,0.001676,1.15496215885704,1.04958557281363,0.0,SIC2602,CM,Gaia DR2 5250327421767096192,52.5,2.95,9.910003216151916e-05,2.0
361289085,193.062587299411,-76.4743480215802,-37.4481,-14.1283,12.977,STAR,tmgaia2,20190415,0.0905106,0.0769299,9.64299,0.0493903,16.391,0.16,11.202,0.024,10.584,0.023,10.321,0.019,3168.0,157.0,4.67947,0.0100694,nan,nan,0.566818,0.0168324,0.560134,0.0202817,3.07582,0.162867,DWARF,0.0291556455,0.00755605334,103.396,0.532,0.109191,0.0618104339,,16.106,0.003141,13.0754,0.001394,1.78665628763511,1.19307468827208,0.0,LCC,HM,Gaia DR2 5789221641309120128,15.0,3.0,0.00017790054041616195,8.0
361600252,194.298912593444,-76.6698135861293,-27.7986,-8.11213,12.2327,STAR,tmgaia2,20190415,3.54779,3.54774,nan,nan,15.119,0.114,10.037,0.024,8.896,0.021,8.395,0.021,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,GIANT,nan,nan,nan,nan,nan,nan,,15.1647,0.022546,12.1551,0.023211,70.1275143487437,54.9910971987094,0.0,CHA,HM,CHIIXR 2,5.0,1.0,0.000127584260671294,2.0
361601827,194.740708282124,-77.8235646522388,-25.2804,-11.0547,11.8073,STAR,tmgaia2,20190415,0.0444577,0.0392782,5.82702,0.0248819,12.751,0.069,10.916,0.023,10.478,0.022,10.362,0.019,5431.0,133.243,4.70769,0.082017,nan,nan,0.714582,0.0395277,0.95,0.122962,2.60356,0.589404,DWARF,0.400237828,0.01323955,170.77,0.731,0.206852,0.03384313,,12.9697,0.001241,11.7628,0.00077,0.885890705628762,0.609199926011948,0.0,CHA,HM,Gaia DR2 5788100444388033024,5.0,1.0,0.0001226854325272687,3.0
361601862,194.781153637076,-77.8024514601614,-25.4666,-11.3799,10.4949,STAR,tmgaia2,20190415,0.0510967,0.0412007,5.83638,0.0257396,11.072,0.009,9.855,0.022,9.553,0.022,9.524,0.021,6574.0,130.262,4.62601,0.0853615,nan,nan,0.94273,0.0385326,1.37,0.224333,1.63516,0.364413,DWARF,1.49550509,0.07330275,170.498,0.754,0.205799,0.0409282967,,11.2951,0.000969,10.4429,0.001044,1.01803494219982,0.639041617278726,0.0,CHA,HM,Gaia DR2 5788100689205803136,5.0,1.0,0.0001240152399268542,3.0
361695358,144.531705540851,-63.027916611158,-15.8551,16.0127,13.6776,STAR,tmgaia2,20190415,0.117018,0.113603,7.69523,0.0643045,16.709,1.133,11.902,0.026,11.306,0.027,11.048,0.024,3147.0,157.0,4.71483,0.0093813,nan,nan,0.525879,0.0160153,0.523042,0.0205587,3.59649,0.187452,DWARF,0.0244373064,0.006403942,129.48,1.086,0.0290918,0.07105402,,16.8558,0.005389,13.7791,0.001694,2.12835819131647,1.76188832831883,0.0,SIC2602,CM,Gaia DR2 5250658718363945856,52.5,2.95,0.0001001444555444937,1.0
361815724,195.221865707615,-76.904224294916,-20.6527,-8.23825,13.9663,STAR,tmgaia2,20190415,0.0757764,0.0618613,5.13707,0.0444652,16.907,0.023,11.823,0.024,11.071,0.024,10.633,0.023,3667.0,127.0,4.45479,nan,nan,nan,0.720837,nan,0.54,nan,1.44173,nan,DWARF,0.08464715,nan,193.596,1.6795,0.182518,nan,,16.3814,0.053506,13.8666,0.01906,1.50028712761761,0.959455496594512,0.0,CHA,HM,Sz 49,5.0,1.0,9.883266153675439e-05,1.0
361817116,195.595203804755,-77.5804108221242,-19.7857,-7.03506,15.3764,STAR,tmgaia2,20190415,0.165051,0.139023,4.88363,0.097277,nan,nan,12.888,0.026,11.864,0.025,11.408,0.025,2831.0,157.0,4.62027,0.0132567,nan,nan,0.637014,0.0206903,0.617299,0.0212628,2.38808,0.150736,DWARF,0.0234829225,0.006784365,203.699,4.0695,0.353008,0.0328017659,,19.6532,0.038601,15.5566,0.00535,3.28333936047912,2.15611848936607,0.0,CHA,HM,2MASS J13022287-7734494,5.0,1.0,9.330748690810538e-05,1.0
361834361,144.837546036378,-61.3280456317908,-42.2921,19.4506,4.5833,STAR,tmgaia2,20190415,0.388129,0.328427,15.2093,0.179126,4.51,0.03,4.982,0.262,4.816,0.076,4.647,0.017,10740.0,208.466,4.0579,0.0646174,nan,nan,2.58752,0.0778894,2.79,0.358858,0.161046,0.0263862,DWARF,80.25663,4.6272,65.6421,0.77785,0.0,0.00342775835,,4.46872,0.001851,4.54535,0.005148,6.99585588258626,5.093276348047,0.0,CAR,CM,m Car,45.0,9.0,0.00020701038329970424,4.0
361958490,196.302819451213,-77.5146021050523,-20.6884,-7.61605,14.3676,STAR,tmgaia2,20190415,0.11248,0.0964596,5.0696,0.0631438,nan,nan,11.729,0.022,10.584,0.02,9.926,0.022,3393.0,131.0,4.19591,nan,nan,nan,0.835814,nan,0.4,nan,0.685065,nan,DWARF,0.08341592,nan,196.186,2.4495,0.300692,nan,,17.3865,0.054449,14.3082,0.042537,2.23651526510077,1.49594298225858,0.0,CHA,HM,Sz 53,5.0,1.0,9.797598704970188e-05,1.0
362086333,107.910039072935,-84.4693777440471,-11.0883,12.2353,7.521,STAR,tmgaia2,20190415,0.0508582,0.06256,5.14178,0.0361083,7.53,0.03,7.425,0.03,7.459,0.047,7.454,0.023,10440.0,235.737,4.18781,0.0657813,nan,nan,2.1878,0.0561934,2.69,0.363657,0.25688,0.0430492,DWARF,51.2284966,3.921615,193.411,1.361,0.0851225,0.0472836457,,7.54403,0.001934,7.48815,0.002304,1.06509738721491,0.970381202356532,0.0,CHA,HM,Gaia DR2 5193952540020256768,5.0,1.0,7.343003998785249e-05,3.0
362413145,145.786816397931,-63.2178928515275,-25.1086,32.4509,9.7171,STAR,tmgaia2,20190415,0.0542143,0.055638,8.74575,0.0326734,10.429,0.007,9.049,0.023,8.682,0.049,8.596,0.019,5579.0,130.447,4.42998,0.0758188,nan,nan,0.999215,0.0511306,0.98,0.12226,0.982311,0.2134,DWARF,0.871441245,0.0283293,113.966,0.428,0.0241613,0.139677078,,10.5859,0.004277,9.67013,0.003584,0.987093091129975,0.862956301301785,0.0,CAR,HM,Gaia DR2 5249913283844160256,45.0,9.0,0.00018243998985475833,4.0
363622300,199.740070423174,-45.4732408725372,-33.2102,-19.2,13.9012,STAR,tmgaia2,20190415,0.190751,0.16527,8.76295,0.102641,21.183,1.133,12.021,0.022,11.454,0.023,11.161,0.023,3057.0,157.0,4.77046,0.00739208,nan,nan,0.462456,0.0143806,0.459758,0.020763,4.64856,0.223904,DWARF,0.01682741,0.00453243172,113.77,1.339,0.0215929,0.09201403,,17.2923,0.020865,14.018,0.010539,3.20732668496146,2.56306621259418,0.0,LCC,HM,Gaia DR2 6087900607743104128,15.0,3.0,0.00017052426131522285,2.0
363622794,199.80713373132,-45.1090987481778,-26.8417,-17.4584,10.8307,STAR,tmgaia2,20190415,0.0719524,0.0716849,7.41844,0.0413621,11.759,0.034,9.787,0.026,9.235,0.024,9.071,0.021,4539.0,124.539,4.2247,0.0967676,nan,nan,1.07724,0.0846408,0.71,0.0834302,0.567969,0.162784,DWARF,0.44377,0.02242695,134.282,0.7515,0.0233845,0.06833732,,12.1573,0.005966,10.7769,0.003655,1.20831067841571,1.11158423307299,0.0,LCC,HM,2MASS J13191370-4506326,15.0,3.0,0.00014230653583666953,4.0
363656704,199.835354302704,-45.1334770744831,-27.7055,-17.2026,14.6622,STAR,tmgaia2,20190415,0.235341,0.154123,7.46313,0.101294,nan,nan,12.788,0.026,12.224,0.025,11.922,0.027,3056.0,157.0,4.82528,0.00470995,nan,nan,0.401495,0.0128967,0.393167,0.0209832,6.07486,0.261197,DWARF,0.0126668429,0.00343921944,133.519,1.82,0.0230618,0.09640829,,18.0551,0.030419,14.7788,0.004864,3.95219350029788,2.39007743808515,0.0,LCC,HM,Gaia DR2 6087958675701081600,15.0,3.0,0.00014498313174878962,2.0
363773381,200.195095768111,-46.0614849036815,-27.827,-17.862,13.7217,STAR,tmgaia2,20190415,0.104879,0.100709,7.38051,0.069604,16.571,0.16,12.011,0.023,11.397,0.021,11.127,0.021,3246.0,157.0,4.71317,0.00939572,nan,nan,0.527792,0.0160325,0.524841,0.0205304,3.56976,0.185899,DWARF,0.0278621335,0.00712453155,134.984,1.278,0.0228626,0.0492246859,,16.6746,0.013818,13.807,0.003641,1.76772134568361,1.56164516985454,0.0,LCC,HM,Gaia DR2 6087062882961607552,15.0,3.0,0.00014700888038960075,2.0
363773536,200.189115662182,-46.1938090169077,-29.4307,-18.4123,11.0061,STAR,tmgaia2,20190415,0.0686852,0.06858,7.88657,0.0485352,12.329,0.046,9.806,0.022,9.187,0.023,9.013,0.019,4180.0,126.499,4.13348,0.109497,nan,nan,1.14486,0.106331,0.65,0.0818693,0.433172,0.142922,DWARF,0.3604969,0.0263873,126.342,0.781,0.0230938,5.85206175,,12.5709,0.011054,10.9434,0.00668,1.15838245150194,1.06343998687392,0.0,LCC,CM,TWA 17 B,15.0,3.0,0.00014947031816180904,4.0
363782810,267.140619877711,-53.1120478747892,-6.73018,-57.2352,8.2407,STAR,tmgaia2,20190415,0.373384,0.253222,13.0526,0.113992,8.986,0.003,7.316,0.023,6.925,0.04,6.776,0.023,5015.0,123.58,3.95458,0.0837231,nan,nan,1.58958,0.0994701,0.83,0.0979383,0.206646,0.0514336,DWARF,1.43994367,0.0461973,76.4548,0.67145,0.0,0.0518369265,,9.29212,0.005128,8.19095,0.003583,6.47299771994238,3.92755453195003,0.0,USCO,CM,TYC8742-2065,10.0,3.0,0.0002481271712497635,2.0
363846319,200.357949310336,-43.6343276069514,-29.4456,-17.058,6.7129,STAR,tmgaia2,20190415,0.112302,0.155242,7.55576,0.0589475,6.67,0.03,6.688,0.021,6.694,0.023,6.688,0.017,10756.0,296.586,4.27533,0.0672228,nan,nan,2.01452,0.0568644,2.79,0.368228,0.341262,0.0584661,DWARF,48.9375725,4.292185,131.858,1.033,0.0371925,0.00392553024,,6.66432,0.001594,6.68966,0.003182,1.87572780522408,2.40737023633984,0.0,LCC,BF,HD 115988,15.0,3.0,0.00015130369573182497,4.0
363851826,200.518620856611,-45.0564373698697,-24.6558,-15.3705,9.5028,STAR,tmgaia2,20190415,0.128111,0.150422,6.81389,0.0745463,10.018,0.005,8.957,0.03,8.618,0.051,8.543,0.023,5914.0,142.916,4.26122,0.0827546,nan,nan,1.2739,0.0648995,1.08,0.137672,0.522413,0.12052,DWARF,1.788517,0.07950395,146.169,1.605,0.0227376,0.111874729,,10.2683,0.010545,9.46086,0.006575,2.15057234721314,2.33249756467873,0.0,UCL,BF,HD 116099,16.0,2.0,0.00012917780440382685,2.0
363964563,110.410285363273,-51.2918362629775,-5.27997,1.84169,10.3992,STAR,tmgaia2,20190415,0.0790001,0.0723891,4.73238,0.0408572,10.962,0.009,9.881,0.026,9.642,0.025,9.563,0.023,6375.0,137.844,4.4609,0.0894779,nan,nan,1.09771,0.0507136,1.27,0.204207,0.960151,0.228687,DWARF,1.79304683,0.0869233,210.05,1.8165,0.0494359,0.0933878049,,11.0451,0.002313,10.3402,0.00208,1.35890391514599,1.12268212427794,0.0,THEIA301,CM,Gaia DR2 5504151227215198464,195.0,71.8,2.4919426916737547e-05,1.0
364052908,137.815897750021,-50.2374659965967,-18.7305,10.9661,11.1924,STAR,tmgaia2,20190415,0.0497057,0.0448831,8.14831,0.0290047,11.951,0.03,10.226,0.022,9.649,0.023,9.5,0.023,4657.0,128.275,4.46649,0.0976148,nan,nan,0.832538,0.0628543,0.74,0.0865288,1.28239,0.370073,DWARF,0.293716222,0.0132691,122.293,0.437,0.0874676,0.6462471,,12.5353,0.005311,11.1428,0.003791,0.851230812316038,0.696149721199642,0.0,CAR,CM,TYC 8174-1586-1,45.0,9.0,9.650402822974754e-05,2.0
