distance_arcmin,objID,survey,ra,dec,band,fov_radius,IAUName,nuv_exptime,fuv_exptime,fuv_mag,fuv_magerr,nuv_mag,nuv_magerr,fuv_flux,fuv_fluxerr,nuv_flux,nuv_fluxerr,e_bv,ra_cent,dec_cent,xCenter,yCenter,SSAPFitsFile,nuv_flux_auto,nuv_flux_aper_7,nuv_artifact,fuv_flux_auto,fuv_flux_aper_7,fuv_artifact,TIC,distance_arcsec,nuv_flux_density,fuv_flux_density,Jmag,distance_pc,J_flux_density,teff,mass,age,flare_rate,R0
0.6927680299023099,6372850922796616146,AIS,50.62599544785154,51.1499695040067,1,0.469801426,GALEX J032230.2+510859,90.05,0.0,0.0,0.0,21.40353,0.479708135,0.0,0.0,9.967526,4.402858,0.7958711,51.1953,50.84609,1942.861,1879.434,0.0,0.295520633,0.17482768,0,0.0,0.0,0,252811779.0,41.5660817941386,9.967540294391581,3630780547.7010026,12.191,114.774,21187.91963775198,3325.0,0.429466,79.0,0.22162053236478724,0.01703814788764603
0.2802104172548591,6372850945345194892,AIS,50.84741891035113,49.49864163838514,1,0.38209033,GALEX J032323.3+492955,110.0,0.0,0.0,0.0,21.4730415,0.6354313,0.0,0.0,9.34938049,5.470432,0.5800822,50.52831,49.17808,1923.472,1913.407,0.0,0.277193636,-0.285151482,0,0.0,0.0,0,252825335.0,16.812625035291546,9.349392663038111,3630780547.7010026,12.613,172.265,14364.427346774908,3358.0,0.517179,79.0,0.11198536657996519,0.01159860222257848
0.03788330212672298,6372850945345194536,AIS,50.77257175368239,49.43182525592182,1,0.2995865,GALEX J032305.4+492554,110.0,0.0,0.0,0.0,17.6817665,0.0670178,0.0,0.0,307.109558,18.95194,0.6106277,50.52831,49.17808,1923.472,1913.407,0.0,9.105289,8.539124,0,0.0,0.0,0,252825455.0,2.272998127603379,307.1096054077241,3630780547.7010026,10.434,175.535,106877.99969795706,5361.0,0.928,79.0,0.11140985711779675,0.26816579639547294
0.04374879493369184,6372850945345192844,AIS,50.9021324613913,48.98214017681027,1,0.3135987,GALEX J032336.5+485855,110.0,0.0,0.0,0.0,19.82184,0.220273435,0.0,0.0,42.78223,8.677523,0.582543,50.52831,49.17808,1923.472,1913.407,0.0,1.26842225,1.25848639,0,0.0,0.0,0,252826205.0,2.62492769602151,42.78228731453304,3630780547.7010026,10.9,171.97,69580.62365908241,4696.0,0.75,79.0,0.07631324474488177,0.17436495329281546
0.2696556148120086,6372850956082611562,AIS,51.02013960511074,48.18247241775175,1,0.0412975028,GALEX J032404.8+481056,88.05,0.0,0.0,0.0,21.1959553,0.3811969,0.0,0.0,12.067502,4.235814,0.6291223,51.04629,48.21991,1898.568,1937.547,0.0,0.35778144,0.239478841,0,0.0,0.0,0,252828250.0,16.179336888720517,12.067515908008158,3630780547.7010026,12.635,178.274,14076.293612671883,3328.0,0.530199,79.0,0.18674580869757815,0.008635143272498369
0.6296708589866422,6372850945345192213,AIS,51.04738032319284,48.75589047608693,1,0.542549431,GALEX J032411.3+484521,110.0,0.0,0.0,0.0,20.9402,0.423783,0.0,0.0,15.272809,5.959813,0.552805,50.52831,49.17808,1923.472,1913.407,0.0,0.452813476,-0.123987429,1,0.0,0.0,0,252829142.0,37.78025153919853,15.272846960865362,3630780547.7010026,13.205,176.332,8326.99525264597,3227.0,0.422432,79.0,0.18769458312312057,0.011049655294488212
0.7570429472121925,6372850945345194271,AIS,50.95916537686688,49.33463227745938,1,0.321846962,GALEX J032350.2+492004,110.0,0.0,0.0,0.0,18.5463886,0.0901822746,0.0,0.0,138.498108,11.500989,0.5730367,50.52831,49.17808,1923.472,1913.407,0.0,4.10623932,3.84248757,0,0.0,0.0,0,252830020.0,45.42257683273155,138.49833741467813,3630780547.7010026,12.883,183.694,11201.812965438781,3338.0,0.49264,79.0,0.07464620807630501,0.009597007715367287
0.36273468715814466,6372850922796614066,AIS,50.93330896828495,50.46542191865242,1,0.4153251,GALEX J032343.9+502755,90.05,0.0,0.0,0.0,21.8648033,0.475793421,0.0,0.0,6.517458,2.85539937,0.6724698,51.1953,50.84609,1942.861,1879.434,0.0,0.193231821,-0.256174982,0,0.0,0.0,0,252832001.0,21.76408122948868,6.517464585739761,3630780547.7010026,12.561,173.478,15069.134772569967,3426.0,0.529536,79.0,0.03747071706159891,0.3498472732924442
0.2773880376519402,6372850904543004593,AIS,50.97963035109527,52.57825022403345,1,0.488458127,GALEX J032355.1+523441,340.0,340.0,0.0,0.0,22.5249138,0.4184838,0.0,0.0,3.54841518,1.36736119,1.00793827,51.78252,52.55738,1912.022,1925.62,0.0,0.105204627,-0.0241442639,1,0.0,0.0,0,252835776.0,16.64328225911641,3.5484156009880543,3630780547.7010026,11.713,171.943,32907.001959259396,3941.0,0.64882,79.0,0.0408322275469646,0.18232683825814527
0.03467805095768698,6372850945345194187,AIS,51.13441890322623,49.30825551808866,1,0.4165571,GALEX J032432.2+491829,110.0,0.0,0.0,0.0,21.3029423,0.43360883,0.0,0.0,10.9350958,4.3660717,0.5615722,50.52831,49.17808,1923.472,1913.407,0.0,0.324207455,0.118728153,0,0.0,0.0,0,252846584.0,2.080683057461219,10.935108083576923,3630780547.7010026,11.839,231.522,29301.396351923493,3833.0,0.588,79.0,0.03732503888024883,0.011572072736882133
